session_year,party,seats_over_side,caption,table_str,data,legislator,id,seat
1955-01-01T12:00:00Z,Republican,NA,"<strong>Harvey H. DeArmond</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes.",NA,legislators,"DeArmond, Harvey H.",58,46
1955-01-01T12:00:00Z,Republican,NA,"<strong>William. W. Bradeen</strong><br/>Republican<br/>Male<br/>Representing Burns, Grant, Harney, Lake.",NA,legislators,"Bradeen, William. W.",59,54
1955-01-01T12:00:00Z,Republican,NA,"<strong>Edward A. Geary</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Geary, Edward A.",60,60
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Grace Olivier Peck</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Peck, Grace Olivier",1,7
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Beulah Hand</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Hand, Beulah",2,15
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Katherine Musa</strong><br/>Democrat<br/>Female<br/>Representing The Dalles, Wasco.",NA,legislators,"Musa, Katherine",3,23
1957-01-01T12:00:00Z,Democrat,NA,"<strong>William H. Holmstrom</strong><br/>Democrat<br/>Male<br/>Representing Gearhart, Clatsop.",NA,legislators,"Holmstrom, William H.",4,31
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Wayne Turner</strong><br/>Democrat<br/>Male<br/>Representing St. Helens, Columbia.<br/><br/><em>Wayne Turner was appointed to fill the<br/>vacancy of Robert Klemsen who resigned.</em>",NA,legislators,"Turner, Wayne",5,39
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Ed Benedict</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Benedict, Ed",6,47
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Vernon Cook</strong><br/>Democrat<br/>Male<br/>Representing Gresham, Multnomah.",NA,legislators,"Cook, Vernon",7,55
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Pat Dooley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Dooley, Pat",8,1
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Ray Dooley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Dooley, Ray",9,8
1957-01-01T12:00:00Z,Democrat,NA,"<strong>William. A., Jr. Grenfell</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Grenfell, William. A., Jr.",10,16
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Norman R. Howard</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Howard, Norman R.",11,24
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Berkeley Lent</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Lent, Berkeley",12,32
1957-01-01T12:00:00Z,Democrat,NA,"<strong>R. E. Schedeen</strong><br/>Democrat<br/>Male<br/>Representing Gresham, Multnomah.",NA,legislators,"Schedeen, R. E.",13,40
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Don Willner</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Willner, Don",14,48
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Richard E. Groener</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Groener, Richard E.",15,56
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Thomas R. McClellan</strong><br/>Democrat<br/>Male<br/>Representing Neotsu, Lincoln.",NA,legislators,"McClellan, Thomas R.",16,2
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Joe Rogers</strong><br/>Democrat<br/>Male<br/>Representing Independence, Polk.",NA,legislators,"Rogers, Joe",17,9
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Guy Jonas</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Jonas, Guy",18,17
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Roy Fitzwater</strong><br/>Democrat<br/>Male<br/>Representing Lebanon, Linn.",NA,legislators,"Fitzwater, Roy",19,25
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Joseph S. Crepeau</strong><br/>Democrat<br/>Male<br/>Representing Cottage Grove, Lane.",NA,legislators,"Crepeau, Joseph S.",20,33
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Keith D. Skelton</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Skelton, Keith D.",21,41
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Glen M. Stadler</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Stadler, Glen M.",22,49
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Al Flegel</strong><br/>Democrat<br/>Male<br/>Representing Roseburg, Douglas.",NA,legislators,"Flegel, Al",23,57
1957-01-01T12:00:00Z,Democrat,NA,"<strong>W. O. Kelsay</strong><br/>Democrat<br/>Male<br/>Representing Roseburg, Douglas.",NA,legislators,"Kelsay, W. O.",24,3
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Clarence Barton</strong><br/>Democrat<br/>Male<br/>Representing Coquille, Coos.",NA,legislators,"Barton, Clarence",25,10
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Carl Back</strong><br/>Democrat<br/>Male<br/>Representing Port Orford, Coos, Curry.",NA,legislators,"Back, Carl",26,18
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Robert B. Duncan</strong><br/>Democrat<br/>Male<br/>Representing Medford, Jackson.",NA,legislators,"Duncan, Robert B.",27,26
1957-01-01T12:00:00Z,Democrat,NA,"<strong>George J. Annala</strong><br/>Democrat<br/>Male<br/>Representing Hood River, Hood River.",NA,legislators,"Annala, George J.",28,34
1957-01-01T12:00:00Z,Democrat,NA,"<strong>R. E. Goad</strong><br/>Democrat<br/>Male<br/>Representing Pendleton, Umatilla.",NA,legislators,"Goad, R. E.",29,42
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Harry L. Wells</strong><br/>Democrat<br/>Male<br/>Representing LaGrande, Union, Wallowa.",NA,legislators,"Wells, Harry L.",30,50
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Ben Evick</strong><br/>Democrat<br/>Male<br/>Representing Madras, Crook, Jefferson.",NA,legislators,"Evick, Ben",31,4
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Clinton P., Jr. Haight</strong><br/>Democrat<br/>Male<br/>Representing Baker, Baker.",NA,legislators,"Haight, Clinton P., Jr.",32,11
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Ole W. Grubb</strong><br/>Democrat<br/>Male<br/>Representing Bend, Deschutes.",NA,legislators,"Grubb, Ole W.",33,19
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Verne N. Cady</strong><br/>Democrat<br/>Male<br/>Representing Burns, Grant, Harney, Lake.",NA,legislators,"Cady, Verne N.",34,27
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Emil A. Stunz</strong><br/>Democrat<br/>Male<br/>Representing Nyssa, Malheur.",NA,legislators,"Stunz, Emil A.",35,35
1957-01-01T12:00:00Z,Democrat,NA,"<strong>John L. Kerbow</strong><br/>Democrat<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Kerbow, John L.",36,43
1957-01-01T12:00:00Z,Democrat,NA,"<strong>Carl Yancey</strong><br/>Democrat<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Yancey, Carl",37,51
1957-01-01T12:00:00Z,Republican,NA,"<strong>Shirley Field</strong><br/>Republican<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Field, Shirley",38,5
1957-01-01T12:00:00Z,Republican,NA,"<strong>Harry C. Elliott</strong><br/>Republican<br/>Male<br/>Representing Tillamook, Tillamook.",NA,legislators,"Elliott, Harry C.",39,12
1957-01-01T12:00:00Z,Republican,NA,"<strong>Leon S. Davis</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Davis, Leon S.",40,20
1957-01-01T12:00:00Z,Republican,NA,"<strong>John D. Mosser</strong><br/>Republican<br/>Male<br/>Representing Portland, Washington.",NA,legislators,"Mosser, John D.",41,28
1957-01-01T12:00:00Z,Republican,NA,"<strong>George Layman</strong><br/>Republican<br/>Male<br/>Representing Newberg, Yamhill.",NA,legislators,"Layman, George",42,36
1957-01-01T12:00:00Z,Republican,NA,"<strong>Arthur P. Ireland</strong><br/>Republican<br/>Male<br/>Representing Forest Grove, Washington, Yamhill.",NA,legislators,"Ireland, Arthur P.",43,44
1957-01-01T12:00:00Z,Republican,NA,"<strong>Robert A. Bennett</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Bennett, Robert A.",44,52
1957-01-01T12:00:00Z,Republican,NA,"<strong>John D. Goss</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Goss, John D.",45,58
1957-01-01T12:00:00Z,Republican,NA,"<strong>Graham Killam</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Killam, Graham",46,6
1957-01-01T12:00:00Z,Republican,NA,"<strong>Fred Meek</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Meek, Fred",47,13
1957-01-01T12:00:00Z,Republican,NA,"<strong>Sam Wilderman</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Wilderman, Sam",48,21
1957-01-01T12:00:00Z,Republican,NA,"<strong>Herman H. Chindgren</strong><br/>Republican<br/>Male<br/>Representing Molalla, Clackamas.",NA,legislators,"Chindgren, Herman H.",49,29
1957-01-01T12:00:00Z,Republican,NA,"<strong>Wayne R. Giesy</strong><br/>Republican<br/>Male<br/>Representing Monroe, Benton.",NA,legislators,"Giesy, Wayne R.",50,37
1957-01-01T12:00:00Z,Republican,NA,"<strong>Eddie Ahrens</strong><br/>Republican<br/>Male<br/>Representing Turner, Marion.",NA,legislators,"Ahrens, Eddie",51,45
1957-01-01T12:00:00Z,Republican,NA,"<strong>Robert L. Elfstrom</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Elfstrom, Robert L.",52,53
1957-01-01T12:00:00Z,Republican,NA,"<strong>Winton J. Hunt</strong><br/>Republican<br/>Male<br/>Representing Woodburn, Marion.",NA,legislators,"Hunt, Winton J.",53,59
1957-01-01T12:00:00Z,Republican,NA,"<strong>Jess W. Savage</strong><br/>Republican<br/>Male<br/>Representing Albany, Linn.",NA,legislators,"Savage, Jess W.",54,14
1957-01-01T12:00:00Z,Republican,NA,"<strong>Edwin E. Cone</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Cone, Edwin E.",55,22
1957-01-01T12:00:00Z,Republican,NA,"<strong>V. Edwin Johnson</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Johnson, V. Edwin",56,30
1957-01-01T12:00:00Z,Republican,NA,"<strong>Fayette I. Bristol</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,legislators,"Bristol, Fayette I.",57,38
1957-01-01T12:00:00Z,Republican,NA,"<strong>E. A. Littrell</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,legislators,"Littrell, E. A.",58,46
1957-01-01T12:00:00Z,Republican,NA,"<strong>Charles Allen Tom</strong><br/>Republican<br/>Male<br/>Representing Rufus, Gilliam, Morrow, Sherman, Wheeler.",NA,legislators,"Tom, Charles Allen",59,54
1957-01-01T12:00:00Z,Republican,NA,"<strong>M. Stafford Hansell</strong><br/>Republican<br/>Male<br/>Representing Athena, Umatilla.<br/><br/><em>Stafford M. Hansell was appointed to<br/>fill the vacancy of Irvin Mann who<br/>passed away while in office.</em>",NA,legislators,"Hansell, M. Stafford",60,60
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Grace Olivier Peck</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Peck, Grace Olivier",1,7
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Beulah J. Hand</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Hand, Beulah J.",2,15
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Juanita N. Orr</strong><br/>Democrat<br/>Female<br/>Representing Lake Grove, Clackamas.",NA,legislators,"Orr, Juanita N.",3,23
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Nancy Kirkpatrick</strong><br/>Democrat<br/>Female<br/>Representing Lebanon, Linn.",NA,legislators,"Kirkpatrick, Nancy",4,31
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Wickes Shaw</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,legislators,"Shaw, Wickes",5,39
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Katherine Musa</strong><br/>Democrat<br/>Female<br/>Representing The Dalles, Wasco.",NA,legislators,"Musa, Katherine",6,47
1959-01-01T12:00:00Z,Democrat,NA,"<strong>William H. Holmstrom</strong><br/>Democrat<br/>Male<br/>Representing Gearhart, Clatsop.",NA,legislators,"Holmstrom, William H.",7,55
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Wayne Turner</strong><br/>Democrat<br/>Male<br/>Representing St. Helens, Columbia.",NA,legislators,"Turner, Wayne",8,1
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Edwin E. Benedict</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Benedict, Edwin E.",9,8
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Bill Bradley</strong><br/>Democrat<br/>Male<br/>Representing Gresham, Multnomah.",NA,legislators,"Bradley, Bill",10,16
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Harold B. Christopher</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Christopher, Harold B.",11,24
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Vernon Cook</strong><br/>Democrat<br/>Male<br/>Representing Troutdale, Multnomah.",NA,legislators,"Cook, Vernon",12,32
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Ray Dooley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Dooley, Ray",13,40
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Norman R. Howard</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Howard, Norman R.",14,48
1959-01-01T12:00:00Z,Democrat,NA,"<strong>George Van Hoomissen</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Van Hoomissen, George",15,56
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Edward J. Whelan</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Whelan, Edward J.",16,2
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Tom Monaghan</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Monaghan, Tom",17,9
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Thomas R. McClellan</strong><br/>Democrat<br/>Male<br/>Representing Neotsu, Lincoln.",NA,legislators,"McClellan, Thomas R.",18,17
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Roy Fitzwater</strong><br/>Democrat<br/>Male<br/>Representing Lebanon, Linn.",NA,legislators,"Fitzwater, Roy",19,25
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Keith D. Skelton</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Skelton, Keith D.",20,33
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Al Flegel</strong><br/>Democrat<br/>Male<br/>Representing Roseburg, Douglas.",NA,legislators,"Flegel, Al",21,41
1959-01-01T12:00:00Z,Democrat,NA,"<strong>W. O. Kelsay</strong><br/>Democrat<br/>Male<br/>Representing Roseburg, Douglas.",NA,legislators,"Kelsay, W. O.",22,49
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Clarence Barton</strong><br/>Democrat<br/>Male<br/>Representing Coquille, Coos.",NA,legislators,"Barton, Clarence",23,57
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Carl Back</strong><br/>Democrat<br/>Male<br/>Representing Port Orford, Coos, Curry.",NA,legislators,"Back, Carl",24,3
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Robert B. Duncan</strong><br/>Democrat<br/>Male<br/>Representing Medford, Jackson.",NA,legislators,"Duncan, Robert B.",25,10
1959-01-01T12:00:00Z,Democrat,NA,"<strong>George J. Annala</strong><br/>Democrat<br/>Male<br/>Representing Hood River, Hood River.",NA,legislators,"Annala, George J.",26,18
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Frank M. Weatherford</strong><br/>Democrat<br/>Male<br/>Representing Olex, Gilliam, Morrow, Sherman, Wheeler.",NA,legislators,"Weatherford, Frank M.",27,26
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Don McKinnis</strong><br/>Democrat<br/>Male<br/>Representing Summerville, Union, Wallowa.",NA,legislators,"McKinnis, Don",28,34
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Ben Evick</strong><br/>Democrat<br/>Male<br/>Representing Madras, Crook, Jefferson.",NA,legislators,"Evick, Ben",29,42
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Clinton P. Haight</strong><br/>Democrat<br/>Male<br/>Representing Baker, Baker.",NA,legislators,"Haight, Clinton P.",30,50
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Verne N. Cady</strong><br/>Democrat<br/>Male<br/>Representing Burns, Harney.",NA,legislators,"Cady, Verne N.",31,4
1959-01-01T12:00:00Z,Democrat,NA,"<strong>John L. Kerbow</strong><br/>Democrat<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Kerbow, John L.",32,11
1959-01-01T12:00:00Z,Democrat,NA,"<strong>Carl E. Yancey</strong><br/>Democrat<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Yancey, Carl E.",33,19
1959-01-01T12:00:00Z,Republican,NA,"<strong>Shirley Field</strong><br/>Republican<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Field, Shirley",34,27
1959-01-01T12:00:00Z,Republican,NA,"<strong>Evelyn Nye</strong><br/>Republican<br/>Female<br/>Representing Medford, Jackson.",NA,legislators,"Nye, Evelyn",35,35
1959-01-01T12:00:00Z,Republican,NA,"<strong>Harry C. Elliott</strong><br/>Republican<br/>Male<br/>Representing Tillamook, Tillamook.",NA,legislators,"Elliott, Harry C.",36,43
1959-01-01T12:00:00Z,Republican,NA,"<strong>Victor G. Atiyeh</strong><br/>Republican<br/>Male<br/>Representing Portland, Washington.",NA,legislators,"Atiyeh, Victor G.",37,51
1959-01-01T12:00:00Z,Republican,NA,"<strong>Leon S. Davis</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Davis, Leon S.",38,5
1959-01-01T12:00:00Z,Republican,NA,"<strong>George Layman</strong><br/>Republican<br/>Male<br/>Representing Newberg, Yamhill.",NA,legislators,"Layman, George",39,12
1959-01-01T12:00:00Z,Republican,NA,"<strong>Gust Anderson</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Anderson, Gust",40,20
1959-01-01T12:00:00Z,Republican,NA,"<strong>William. J. Gallagher</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Gallagher, William. J.",41,28
1959-01-01T12:00:00Z,Republican,NA,"<strong>John D. Goss</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Goss, John D.",42,36
1959-01-01T12:00:00Z,Republican,NA,"<strong>Pat Lonergan</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Lonergan, Pat",43,44
1959-01-01T12:00:00Z,Republican,NA,"<strong>Fred Meek</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Meek, Fred",44,52
1959-01-01T12:00:00Z,Republican,NA,"<strong>Sam Wilderman</strong><br/>Republican<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Wilderman, Sam",45,58
1959-01-01T12:00:00Z,Republican,NA,"<strong>Joe Rogers</strong><br/>Republican<br/>Male<br/>Representing Independence, Polk.",NA,legislators,"Rogers, Joe",46,6
1959-01-01T12:00:00Z,Republican,NA,"<strong>C. R. Hoyt</strong><br/>Republican<br/>Male<br/>Representing Corvallis, Benton.",NA,legislators,"Hoyt, C. R.",47,13
1959-01-01T12:00:00Z,Republican,NA,"<strong>William W. Chadwick</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Chadwick, William W.",48,21
1959-01-01T12:00:00Z,Republican,NA,"<strong>Robert L. Elfstrom</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Elfstrom, Robert L.",49,29
1959-01-01T12:00:00Z,Republican,NA,"<strong>Douglas E. Heider</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Heider, Douglas E.",50,37
1959-01-01T12:00:00Z,Republican,NA,"<strong>Winton Hunt</strong><br/>Republican<br/>Male<br/>Representing Woodburn, Marion.",NA,legislators,"Hunt, Winton",51,45
1959-01-01T12:00:00Z,Republican,NA,"<strong>Carlton O. Fisher</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Fisher, Carlton O.",52,53
1959-01-01T12:00:00Z,Republican,NA,"<strong>Earl Hanford Hill</strong><br/>Republican<br/>Male<br/>Representing Cushman, Lane.",NA,legislators,"Hill, Earl Hanford",53,59
1959-01-01T12:00:00Z,Republican,NA,"<strong>F. F. (Monte) Montgomery</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Montgomery, F. F. (Monte)",54,14
